vertex1_key,vertex2_key,edge_type,edge_dir,ra1_deg,dec1_deg,ra2_deg,dec2_deg,x1,y1,z1,x2,y2,z2,constellation
464,465,P,+,70.668,0.0,71.418,0.0,0.331041459028269,0.9436162103336476,0.0,0.3186615433355378,0.94786856725973,0.0,ERI ORI
466,467,P,+,71.418,-4.0,77.668,-4.0,0.3178852998318456,0.9455596070695927,-0.0697564737441253,0.2130557777176303,0.9745466997286076,-0.0697564737441253,ERI ORI
466,465,M,+,71.418,-4.0,71.418,0.0,0.3178852998318456,0.9455596070695927,-0.0697564737441253,0.3186615433355378,0.94786856725973,0.0,ORI ERI
132,133,M,+,71.79300000000002,36.0,71.79300000000002,52.5,0.252778150432838,0.7685126569232463,0.5877852522924731,0.1902081033521006,0.5782831096166793,0.7933533402912352,AUR PER
133,134,P,+,71.79300000000002,52.5,76.418,52.5,0.1902081033521006,0.5782831096166793,0.7933533402912352,0.1429595560920354,0.5917373089223864,0.7933533402912352,AUR CAM
180,179,P,+,71.918,-27.25,73.918,-27.25,0.2759311854082383,0.8451115067106081,-0.4578739151169567,0.2462691293438062,0.8542265471101408,-0.4578739151169567,CAE ERI
181,180,M,+,71.918,-30.0,71.918,-27.25,0.268795060419791,0.8232552553697553,-0.4999999999999999,0.2759311854082383,0.8451115067106081,-0.4578739151169567,CAE ERI
148,147,P,+,72.668,28.5,89.668,28.5,0.2618067070115241,0.8389140395006485,0.4771587602596084,0.0050922712134994,0.8788023590554372,0.4771587602596084,TAU AUR
148,149,M,+,72.668,28.5,72.668,30.0,0.2618067070115241,0.8389140395006485,0.4771587602596084,0.2579959537500961,0.8267031437272865,0.4999999999999999,AUR TAU
179,178,P,+,73.918,-27.25,76.418,-27.25,0.2462691293438062,0.8542265471101408,-0.4578739151169567,0.2087738970452914,0.8641556212673687,-0.4578739151169567,CAE LEP
175,176,M,+,73.918,-46.5,73.918,-43.0,0.1906830297474593,0.6614166644747149,-0.7253743710122876,0.2025943381014242,0.7027330723975559,-0.6819983600624985,PIC CAE
176,177,P,+,73.918,-43.0,76.418,-43.0,0.2025943381014242,0.7027330723975559,-0.6819983600624985,0.1717487270834398,0.7109012671372029,-0.6819983600624985,PIC CAE
179,471,M,+,73.918,-27.25,73.918,-14.5,0.2462691293438062,0.8542265471101408,-0.4578739151169567,0.2681892905616178,0.930260371077772,-0.2503800040544414,LEP ERI
471,470,P,+,73.918,-14.5,75.168,-14.5,0.2681892905616178,0.930260371077772,-0.2503800040544414,0.2478319457257359,0.935889512841924,-0.2503800040544414,LEP ERI
470,469,M,+,75.168,-14.5,75.168,-11.0,0.2478319457257359,0.935889512841924,-0.2503800040544414,0.251282515914718,0.9489199252197013,-0.1908089953765448,LEP ERI
469,468,P,+,75.168,-11.0,77.668,-11.0,0.251282515914718,0.9489199252197013,-0.1908089953765448,0.2096520448423701,0.958977553114152,-0.1908089953765448,LEP ERI
659,660,P,+,75.918,16.0,81.418,16.0,0.2338848768939165,0.9323743413664548,0.2756373558169991,0.143443996936964,0.9504987468802688,0.2756373558169991,ORI TAU
658,659,M,+,75.918,15.5,75.918,16.0,0.2344612199489841,0.9346719139308136,0.2672383760782568,0.2338848768939165,0.9323743413664548,0.2756373558169991,ORI TAU
196,197,P,+,76.418,85.0,121.418,85.0,0.0204673714534866,0.0847184171221403,0.9961946980917455,-0.0454323500906315,0.0743775843862803,0.9961946980917455,CAM CEP
195,196,M,+,76.418,80.0,76.418,85.0,0.0407789738516755,0.1687920759356024,0.984807753012208,0.0204673714534866,0.0847184171221403,0.9961946980917455,CAM CEP
432,431,P,+,76.418,-57.5,83.918,-57.5,0.1261776943108301,0.5222739306035226,-0.8433914458128856,0.0569277991869906,0.5342752987078628,-0.8433914458128856,DOR PIC
178,242,P,+,76.418,-27.25,93.168,-27.25,0.2087738970452914,0.8641556212673687,-0.4578739151169567,-0.0491305204421671,0.8876585322163877,-0.4578739151169567,COL LEP
177,356,P,+,76.418,-43.0,91.418,-43.0,0.1717487270834398,0.7109012671372029,-0.6819983600624985,-0.0180982560004555,0.7311297354107577,-0.6819983600624985,PIC COL
432,433,M,+,76.418,-57.5,76.418,-54.0,0.1261776943108301,0.5222739306035226,-0.8433914458128856,0.1380335789046406,0.571347734665416,-0.8090169943749475,PIC DOR
135,136,P,+,76.418,56.0,92.918,56.0,0.1313190446053198,0.5435549758911145,0.8290375725550417,-0.0284666623116301,0.5584678615899751,0.8290375725550417,AUR CAM
134,135,M,+,76.418,52.5,76.418,56.0,0.1429595560920354,0.5917373089223864,0.7933533402912352,0.1313190446053198,0.5435549758911145,0.8290375725550417,AUR CAM
177,178,M,+,76.418,-43.0,76.418,-27.25,0.1717487270834398,0.7109012671372029,-0.6819983600624985,0.2087738970452914,0.8641556212673687,-0.4578739151169567,COL CAE
468,597,P,+,77.668,-11.0,88.918,-11.0,0.2096520448423701,0.958977553114152,-0.1908089953765448,0.0185363999445559,0.9814521532711052,-0.1908089953765448,LEP ORI
468,467,M,+,77.668,-11.0,77.668,-4.0,0.2096520448423701,0.958977553114152,-0.1908089953765448,0.2130557777176303,0.9745466997286076,-0.0697564737441253,ORI ERI
661,662,P,+,81.418,15.5,85.418,15.5,0.1437974740515329,0.9528409819101268,0.2672383760782568,0.0769803636950387,0.9605507138909616,0.2672383760782568,ORI TAU
661,660,M,+,81.418,15.5,81.418,16.0,0.1437974740515329,0.9528409819101268,0.2672383760782568,0.143443996936964,0.9504987468802688,0.2756373558169991,TAU ORI
430,431,M,+,83.918,-61.0,83.918,-57.5,0.0513663964696017,0.482080762110588,-0.8746197071393957,0.0569277991869906,0.5342752987078628,-0.8433914458128856,PIC DOR
430,429,P,+,83.918,-61.0,91.418,-61.0,0.0513663964696017,0.482080762110588,-0.8746197071393957,-0.011997216393759,0.4846611545009553,-0.8746197071393957,DOR PIC
663,664,P,+,85.418,12.5,87.918,12.5,0.0779921612604283,0.9731757890023016,0.2164396139381028,0.0354685982894985,0.9756515115827492,0.2164396139381028,ORI TAU
663,662,M,+,85.418,12.5,85.418,15.5,0.0779921612604283,0.9731757890023016,0.2164396139381028,0.0769803636950387,0.9605507138909616,0.2672383760782568,TAU ORI
666,665,P,+,86.918,18.0,87.918,18.0,0.0511336589513897,0.9496809180507506,0.3090169943749474,0.0345516536799057,0.9504286824456938,0.3090169943749474,TAU ORI
666,667,M,+,86.918,18.0,86.918,22.83333333333333,0.0511336589513897,0.9496809180507506,0.3090169943749474,0.0495519448708952,0.9203045012078674,0.3880518390834528,ORI TAU
667,505,P,+,86.918,22.83333333333333,89.668,22.83333333333333,0.0495519448708952,0.9203045012078674,0.3880518390834528,0.0053403925437624,0.921622075685814,0.3880518390834528,ORI TAU
664,665,M,+,87.918,12.5,87.918,18.0,0.0354685982894985,0.9756515115827492,0.2164396139381028,0.0345516536799057,0.9504286824456938,0.3090169943749474,ORI TAU
597,626,M,+,88.918,-11.0,88.918,-4.0,0.0185363999445559,0.9814521532711052,-0.1908089953765448,0.0188373412205052,0.9973861784416944,-0.0697564737441253,MON ORI
597,237,P,+,88.918,-11.0,93.168,-11.0,0.0185363999445559,0.9814521532711052,-0.1908089953765448,-0.0542485090021587,0.9801270461294476,-0.1908089953765448,LEP MON
626,627,P,+,88.918,-4.0,95.043,-4.0,0.0188373412205052,0.9973861784416944,-0.0697564737441253,-0.087689225712097,0.9937024877018262,-0.0697564737441253,MON ORI
504,503,P,+,89.668,21.5,94.668,21.5,0.0053912680234658,0.930401948105594,0.3665012267242973,-0.0757191202200428,0.927331367765961,0.3665012267242973,ORI GEM
146,145,P,+,89.668,28.0,99.418,28.0,0.0051162051186338,0.8829327699097805,0.4694715627858908,-0.1444819195622127,0.8710461679239464,0.4694715627858908,GEM AUR
504,505,M,+,89.668,21.5,89.668,22.83333333333333,0.0053912680234658,0.930401948105594,0.3665012267242973,0.0053403925437624,0.921622075685814,0.3880518390834528,GEM ORI
505,146,M,+,89.668,22.83333333333333,89.668,28.0,0.0053403925437624,0.921622075685814,0.3880518390834528,0.0051162051186338,0.8829327699097805,0.4694715627858908,GEM TAU
146,147,M,+,89.668,28.0,89.668,28.5,0.0051162051186338,0.8829327699097805,0.4694715627858908,0.0050922712134994,0.8788023590554372,0.4771587602596084,AUR TAU
266,265,P,+,91.418,-50.75,121.418,-50.75,-0.0156570794457254,0.6325115719531397,-0.7743926440821856,-0.3298152145256393,0.539942549776185,-0.7743926440821856,CAR PUP
428,427,P,+,91.418,-64.0,100.168,-64.0,-0.0108480386716265,0.4382369021364469,-0.898794046299167,-0.0773878653934769,0.4314862461620439,-0.898794046299167,DOR PIC
267,266,M,+,91.418,-52.5,91.418,-50.75,-0.0150645579027095,0.6085750048629466,-0.7933533402912352,-0.0156570794457254,0.6325115719531397,-0.7743926440821856,CAR PIC
266,356,M,+,91.418,-50.75,91.418,-43.0,-0.0156570794457254,0.6325115719531397,-0.7743926440821856,-0.0180982560004555,0.7311297354107577,-0.6819983600624985,PUP PIC
356,355,P,+,91.418,-43.0,100.168,-43.0,-0.0180982560004555,0.7311297354107577,-0.6819983600624985,-0.1291095507322648,0.7198673216515494,-0.6819983600624985,PUP COL
267,268,P,+,91.418,-52.5,93.918,-52.5,-0.0150645579027095,0.6085750048629466,-0.7933533402912352,-0.041595888659597,0.6073386695208515,-0.7933533402912352,PIC CAR
428,429,M,+,91.418,-64.0,91.418,-61.0,-0.0108480386716265,0.4382369021364469,-0.898794046299167,-0.011997216393759,0.4846611545009553,-0.8746197071393957,PIC DOR
137,138,P,+,92.918,54.0,98.918,54.0,-0.0299222042785481,0.5870231379627545,0.8090169943749475,-0.0911189138265007,0.5806796417609326,0.8090169943749475,AUR LYN
136,214,M,+,92.918,56.0,92.918,62.0,-0.0284666623116301,0.5584678615899751,0.8290375725550417,-0.0238992454299598,0.468862852369971,0.8829475928589269,LYN CAM
137,136,M,+,92.918,54.0,92.918,56.0,-0.0299222042785481,0.5870231379627545,0.8090169943749475,-0.0284666623116301,0.5584678615899751,0.8290375725550417,LYN AUR
214,213,P,+,92.918,62.0,106.418,62.0,-0.0238992454299598,0.468862852369971,0.8829475928589269,-0.1326927665463201,0.4503289663911377,0.8829475928589269,LYN CAM
241,242,M,+,93.168,-33.0,93.168,-27.25,-0.0463481743600864,0.8373888990614738,-0.5446390350150271,-0.0491305204421671,0.8876585322163877,-0.4578739151169567,CMA COL
237,238,P,+,93.168,-11.0,111.918,-11.0,-0.0542485090021587,0.9801270461294476,-0.1908089953765448,-0.3664210612913472,0.9106742189858656,-0.1908089953765448,CMA MON
242,237,M,+,93.168,-27.25,93.168,-11.0,-0.0491305204421671,0.8876585322163877,-0.4578739151169567,-0.0542485090021587,0.9801270461294476,-0.1908089953765448,CMA LEP
241,240,P,+,93.168,-33.0,100.168,-33.0,-0.0463481743600864,0.8373888990614738,-0.5446390350150271,-0.1480547374000859,0.8254987076133383,-0.5446390350150271,COL CMA
269,268,M,+,93.918,-55.0,93.918,-52.5,-0.0391917431810298,0.5722359090476565,-0.8191520442889918,-0.041595888659597,0.6073386695208515,-0.7933533402912352,CAR PIC
269,270,P,+,93.918,-55.0,98.918,-55.0,-0.0391917431810298,0.5722359090476565,-0.8191520442889918,-0.0889162524458452,0.5666425931644675,-0.8191520442889918,PIC CAR
502,503,M,+,94.668,17.5,94.668,21.5,-0.0776152675257662,0.950553466350736,0.3007057995042731,-0.0757191202200428,0.927331367765961,0.3665012267242973,GEM ORI
502,501,P,+,94.668,17.5,96.043,17.5,-0.0776152675257662,0.950553466350736,0.3007057995042731,-0.1004023746629237,0.948417305465554,0.3007057995042731,ORI GEM
624,625,P,+,95.043,10.0,96.043,10.0,-0.0865679044011441,0.9809955699800832,0.1736481776669303,-0.1036754530904698,0.979335341351184,0.1736481776669303,MON ORI
623,624,M,+,95.043,0.0,95.043,10.0,-0.0879033538641028,0.9961290078998012,0.0,-0.0865679044011441,0.9809955699800832,0.1736481776669303,MON ORI
627,623,M,+,95.043,-4.0,95.043,0.0,-0.087689225712097,0.9937024877018262,-0.0697564737441253,-0.0879033538641028,0.9961290078998012,0.0,MON ORI
500,501,M,+,96.043,12.0,96.043,17.5,-0.1029743067977006,0.972712198422963,0.2079116908177593,-0.1004023746629237,0.948417305465554,0.3007057995042731,GEM ORI
500,509,P,+,96.043,12.0,105.418,12.0,-0.1029743067977006,0.972712198422963,0.2079116908177593,-0.2600493272168137,0.9429459561583492,0.2079116908177593,MON GEM
625,500,M,+,96.043,10.0,96.043,12.0,-0.1036754530904698,0.979335341351184,0.1736481776669303,-0.1029743067977006,0.972712198422963,0.2079116908177593,MON ORI
271,272,P,+,98.918,-58.0,103.918,-58.0,-0.0821484846452763,0.5235131832876284,-0.8480480961564261,-0.1274630651875195,0.5143613453774141,-0.8480480961564261,PIC CAR
139,140,P,+,98.918,50.0,103.418,50.0,-0.0996454208188037,0.635017087389291,0.766044443118978,-0.1491611136896909,0.6252414520242447,0.766044443118978,AUR LYN
271,270,M,+,98.918,-58.0,98.918,-55.0,-0.0821484846452763,0.5235131832876284,-0.8480480961564261,-0.0889162524458452,0.5666425931644675,-0.8191520442889918,CAR PIC
139,138,M,+,98.918,50.0,98.918,54.0,-0.0996454208188037,0.635017087389291,0.766044443118978,-0.0911189138265007,0.5806796417609326,0.8090169943749475,LYN AUR
144,143,P,+,99.418,35.5,111.918,35.5,-0.1332185214488719,0.8031418945438937,0.5807029557109398,-0.3038924321575517,0.7552704594421432,0.5807029557109398,GEM AUR
145,144,M,+,99.418,28.0,99.418,35.5,-0.1444819195622127,0.8710461679239464,0.4694715627858908,-0.1332185214488719,0.8031418945438937,0.5807029557109398,GEM AUR
426,427,M,+,100.168,-70.0,100.168,-64.0,-0.0603785377012501,0.3366484971384393,-0.9396926207859084,-0.0773878653934769,0.4314862461620439,-0.898794046299167,VOL DOR
240,239,P,+,100.168,-33.0,111.918,-33.0,-0.1480547374000859,0.8254987076133383,-0.5446390350150271,-0.3130583227137816,0.7780506462419615,-0.5446390350150271,PUP CMA
355,240,M,+,100.168,-43.0,100.168,-33.0,-0.1291095507322648,0.7198673216515494,-0.6819983600624985,-0.1480547374000859,0.8254987076133383,-0.5446390350150271,PUP COL
622,343,P,+,100.168,-75.0,116.418,-75.0,-0.0456906289804226,0.2547541256410856,-0.9659258262890684,-0.1151528774979287,0.2317910975678912,-0.9659258262890684,MEN VOL
622,426,M,+,100.168,-75.0,100.168,-70.0,-0.0456906289804226,0.2547541256410856,-0.9659258262890684,-0.0603785377012501,0.3366484971384393,-0.9396926207859084,VOL MEN
427,273,P,+,100.168,-64.0,103.918,-64.0,-0.0773878653934769,0.4314862461620439,-0.898794046299167,-0.1054427227520343,0.4255009924263497,-0.898794046299167,VOL PIC
141,142,P,+,103.418,44.5,111.918,44.5,-0.1655122621100173,0.6937808690861018,0.7009092642998509,-0.2662415945203288,0.6616960152259607,0.7009092642998509,AUR LYN
141,140,M,+,103.418,44.5,103.418,50.0,-0.1655122621100173,0.6937808690861018,0.7009092642998509,-0.1491611136896909,0.6252414520242447,0.766044443118978,LYN AUR
273,272,M,+,103.918,-64.0,103.918,-58.0,-0.1054427227520343,0.4255009924263497,-0.898794046299167,-0.1274630651875195,0.5143613453774141,-0.8480480961564261,CAR PIC
273,274,P,+,103.918,-64.0,136.918,-64.0,-0.1054427227520343,0.4255009924263497,-0.898794046299167,-0.3201761580891841,0.2994269362105232,-0.898794046299167,VOL CAR
508,249,P,+,105.418,10.0,106.418,10.0,-0.261819988534043,0.949366422408644,0.1736481776669303,-0.2783488407434211,0.9446524404508504,0.1736481776669303,MON GEM
508,509,M,+,105.418,10.0,105.418,12.0,-0.261819988534043,0.949366422408644,0.1736481776669303,-0.2600493272168137,0.9429459561583492,0.2079116908177593,GEM MON
248,249,M,+,106.418,5.5,106.418,10.0,-0.281341588800914,0.9548091443502252,0.0958457525202239,-0.2783488407434211,0.9446524404508504,0.1736481776669303,CMI MON
249,250,M,+,106.418,10.0,106.418,12.5,-0.2783488407434211,0.9446524404508504,0.1736481776669303,-0.2759430568789354,0.9364877590650256,0.2164396139381028,CMI GEM
250,251,P,+,106.418,12.5,113.918,12.5,-0.2759430568789354,0.9364877590650256,0.2164396139381028,-0.3958185070258484,0.8924581799805262,0.2164396139381028,CMI GEM
212,211,P,+,106.418,60.0,120.918,60.0,-0.1413214101392085,0.4796126135083039,0.8660254037844386,-0.2569053978759519,0.4289517648200074,0.8660254037844386,LYN CAM
212,213,M,+,106.418,60.0,106.418,62.0,-0.1413214101392085,0.4796126135083039,0.8660254037844386,-0.1326927665463201,0.4503289663911377,0.8829475928589269,CAM LYN
248,247,P,+,106.418,5.5,106.668,5.5,-0.281341588800914,0.9548091443502252,0.0958457525202239,-0.2855050382364654,0.9535724748887346,0.0958457525202239,MON CMI
246,247,M,+,106.668,1.5,106.668,5.5,-0.286727238117529,0.9576545610494324,0.0261769483078731,-0.2855050382364654,0.9535724748887346,0.0958457525202239,CMI MON
246,245,P,+,106.668,1.5,109.418,1.5,-0.286727238117529,0.9576545610494324,0.0261769483078731,-0.3323435127640609,0.9427950768332064,0.0261769483078731,MON CMI
244,243,P,+,109.418,0.0,122.66800000000002,0.0,-0.3324574376246251,0.943118259905972,0.0,-0.5397702479612345,0.8418123777991551,0.0,MON CMI
244,245,M,+,109.418,0.0,109.418,1.5,-0.3324574376246251,0.943118259905972,0.0,-0.3323435127640609,0.9427950768332064,0.0261769483078731,CMI MON
143,506,P,+,111.918,35.5,117.668,35.5,-0.3038924321575517,0.7552704594421432,0.5807029557109398,-0.3780324862558357,0.72102393619339,0.5807029557109398,GEM LYN
239,238,M,+,111.918,-33.0,111.918,-11.0,-0.3130583227137816,0.7780506462419615,-0.5446390350150271,-0.3664210612913472,0.9106742189858656,-0.1908089953765448,PUP CMA
238,555,P,+,111.918,-11.0,122.66800000000002,-11.0,-0.3664210612913472,0.9106742189858656,-0.1908089953765448,-0.5298531482150338,0.8263459134103655,-0.1908089953765448,PUP MON
143,142,M,+,111.918,35.5,111.918,44.5,-0.3038924321575517,0.7552704594421432,0.5807029557109398,-0.2662415945203288,0.6616960152259607,0.7009092642998509,LYN AUR
251,252,M,+,113.918,12.5,113.918,13.5,-0.3958185070258484,0.8924581799805262,0.2164396139381028,-0.3942267584439382,0.88886923955156,0.2334453638559054,CMI GEM
252,220,P,+,113.918,13.5,118.543,13.5,-0.3942267584439382,0.88886923955156,0.2334453638559054,-0.4646160165719415,0.8541868760634321,0.2334453638559054,CMI GEM
620,342,M,+,116.418,-85.0,116.418,-82.5,-0.0387770326711723,0.0780542454394045,-0.9961946980917455,-0.0580732635692748,0.1168956069058175,-0.9914448613738104,OCT MEN
343,275,P,+,116.418,-75.0,136.918,-75.0,-0.1151528774979287,0.2317910975678912,-0.9659258262890684,-0.1890354511427463,0.1767848871341637,-0.9659258262890684,CHA VOL
342,51,P,+,116.418,-82.5,206.418,-82.5,-0.0580732635692748,0.1168956069058175,-0.9914448613738104,-0.1168956069058175,-0.0580732635692748,-0.9914448613738104,OCT CHA
342,343,M,+,116.418,-82.5,116.418,-75.0,-0.0580732635692748,0.1168956069058175,-0.9914448613738104,-0.1151528774979287,0.2317910975678912,-0.9659258262890684,CHA MEN
507,225,P,+,117.668,33.5,121.418,33.5,-0.3872127768869917,0.7385335670503418,0.5519369853120581,-0.4346861309352751,0.7116273827061166,0.5519369853120581,GEM LYN
507,506,M,+,117.668,33.5,117.668,35.5,-0.3872127768869917,0.7385335670503418,0.5519369853120581,-0.3780324862558357,0.72102393619339,0.5807029557109398,LYN GEM
219,220,M,+,118.543,10.0,118.543,13.5,-0.4705590389988269,0.8651129990986465,0.1736481776669303,-0.4646160165719415,0.8541868760634321,0.2334453638559054,CNC CMI
220,221,M,+,118.543,13.5,118.543,20.0,-0.4646160165719415,0.8541868760634321,0.2334453638559054,-0.4490022090492466,0.8254812159149267,0.3420201433256687,CNC GEM
221,222,P,+,118.543,20.0,119.668,20.0,-0.4490022090492466,0.8254812159149267,0.3420201433256687,-0.4651229039251777,0.8165065252670667,0.3420201433256687,CNC GEM
219,218,P,+,118.543,10.0,120.29300000000002,10.0,-0.4705590389988269,0.8651129990986465,0.1736481776669303,-0.4967588307021339,0.8503393290401207,0.1736481776669303,CMI CNC
222,223,M,+,119.668,20.0,119.668,28.0,-0.4651229039251777,0.8165065252670667,0.3420201433256687,-0.4370356213511814,0.7672003111349475,0.4694715627858908,CNC GEM
223,224,P,+,119.668,28.0,121.418,28.0,-0.4370356213511814,0.7672003111349475,0.4694715627858908,-0.4602609407688749,0.7534960637839614,0.4694715627858908,CNC GEM
217,216,P,+,120.29300000000002,7.0,122.66800000000002,7.0,-0.5006622502708241,0.8570211049278499,0.1218693434051474,-0.5357468823844055,0.835537635988582,0.1218693434051474,CMI CNC
217,218,M,+,120.29300000000002,7.0,120.29300000000002,10.0,-0.5006622502708241,0.8570211049278499,0.1218693434051474,-0.4967588307021339,0.8503393290401207,0.1736481776669303,CNC CMI
211,210,M,+,120.918,60.0,120.918,73.5,-0.2569053978759519,0.4289517648200074,0.8660254037844386,-0.1459301502680737,0.2436577666934207,0.958819734868193,UMA CAM
210,209,P,+,120.918,73.5,138.918,73.5,-0.1459301502680737,0.2436577666934207,0.958819734868193,-0.2140822110560956,0.1866374103351774,0.958819734868193,UMA CAM
211,615,P,+,120.918,60.0,127.668,60.0,-0.2569053978759519,0.4289517648200074,0.8660254037844386,-0.3055425211239529,0.3957824753386876,0.8660254037844386,LYN UMA
683,684,P,+,121.418,-43.0,126.918,-43.0,-0.3812384171659675,0.6241277963276834,-0.6819983600624985,-0.4393032694263405,0.5847143527769698,-0.6819983600624985,VEL PUP
224,225,M,+,121.418,28.0,121.418,33.5,-0.4602609407688749,0.7534960637839614,0.4694715627858908,-0.4346861309352751,0.7116273827061166,0.5519369853120581,CNC GEM
265,683,M,+,121.418,-50.75,121.418,-43.0,-0.3298152145256393,0.539942549776185,-0.7743926440821856,-0.3812384171659675,0.6241277963276834,-0.6819983600624985,VEL PUP
198,199,P,+,121.418,86.5,218.918,86.5,-0.031823245757881,0.0520980345960622,0.9981347984218668,-0.0474985615950817,-0.0383511515568595,0.9981347984218668,CAM UMI
225,226,P,+,121.418,33.5,140.168,33.5,-0.4346861309352751,0.7116273827061166,0.5519369853120581,-0.6403625196484091,0.5341361321556312,0.5519369853120581,CNC LYN
197,198,M,+,121.418,85.0,121.418,86.5,-0.0454323500906315,0.0743775843862803,0.9961946980917455,-0.031823245757881,0.0520980345960622,0.9981347984218668,CAM CEP
198,321,M,+,121.418,86.5,121.418,88.0,-0.031823245757881,0.0520980345960622,0.9981347984218668,-0.0181923313620946,0.0297827794152868,0.9993908270190958,UMI CEP
265,264,P,+,121.418,-50.75,123.918,-50.75,-0.3298152145256393,0.539942549776185,-0.7743926440821856,-0.3530532667561934,0.5250423065088962,-0.7743926440821856,CAR VEL
216,215,P,+,122.66800000000002,7.0,140.168,7.0,-0.5357468823844055,0.835537635988582,0.1218693434051474,-0.7622018958863808,0.6357642118310882,0.1218693434051474,HYA CNC
243,216,M,+,122.66800000000002,0.0,122.66800000000002,7.0,-0.5397702479612345,0.8418123777991551,0.0,-0.5357468823844055,0.835537635988582,0.1218693434051474,HYA CMI
555,243,M,+,122.66800000000002,-11.0,122.66800000000002,0.0,-0.5298531482150338,0.8263459134103655,-0.1908089953765448,-0.5397702479612345,0.8418123777991551,0.0,HYA MON
555,554,P,+,122.66800000000002,-11.0,126.918,-11.0,-0.5298531482150338,0.8263459134103655,-0.1908089953765448,-0.5896353981549676,0.7848069982651956,-0.1908089953765448,PUP HYA
263,262,P,+,123.918,-53.0,128.16799999999998,-53.0,-0.335816296014948,0.4994083874168528,-0.7986355100472928,-0.3719032649427123,0.4731482681110132,-0.7986355100472928,CAR VEL
263,264,M,+,123.918,-53.0,123.918,-50.75,-0.335816296014948,0.4994083874168528,-0.7986355100472928,-0.3530532667561934,0.5250423065088962,-0.7743926440821856,VEL CAR
553,552,P,+,126.918,-17.0,130.168,-17.0,-0.5744249395777012,0.7645618189974406,-0.2923717047227367,-0.6168462158182767,0.7307664006426354,-0.2923717047227367,PYX HYA
684,685,M,+,126.918,-43.0,126.918,-36.75,-0.4393032694263405,0.5847143527769698,-0.6819983600624985,-0.4812902686842393,0.6405992113808867,-0.598324600570659,VEL PUP
685,39,P,+,126.918,-36.75,141.918,-36.75,-0.4812902686842393,0.6405992113808867,-0.598324600570659,-0.6306899766467406,0.4942042348152179,-0.598324600570659,VEL PYX
553,554,M,+,126.918,-17.0,126.918,-11.0,-0.5744249395777012,0.7645618189974406,-0.2923717047227367,-0.5896353981549676,0.7848069982651956,-0.1908089953765448,HYA PUP
685,553,M,+,126.918,-36.75,126.918,-17.0,-0.4812902686842393,0.6405992113808867,-0.598324600570659,-0.5744249395777012,0.7645618189974406,-0.2923717047227367,PYX PUP
616,617,P,+,127.668,47.0,138.918,47.0,-0.4167589966717944,0.5398459982449222,0.7313537016191705,-0.5140698190480351,0.4481673618993889,0.7313537016191705,LYN UMA
616,615,M,+,127.668,47.0,127.668,60.0,-0.4167589966717944,0.5398459982449222,0.7313537016191705,-0.3055425211239529,0.3957824753386876,0.8660254037844386,UMA LYN
261,260,P,+,128.16799999999998,-54.5,133.918,-54.5,-0.3588566534275735,0.4565499151923961,-0.8141155183563192,-0.4027919237575981,0.4182996401230521,-0.8141155183563192,CAR VEL
261,262,M,+,128.16799999999998,-54.5,128.16799999999998,-53.0,-0.3588566534275735,0.4565499151923961,-0.8141155183563192,-0.3719032649427123,0.4731482681110132,-0.7986355100472928,VEL CAR
551,552,M,+,130.168,-19.0,130.168,-17.0,-0.6098887950807912,0.7225240718746067,-0.3255681544571567,-0.6168462158182767,0.7307664006426354,-0.2923717047227367,HYA PYX
551,550,P,+,130.168,-19.0,137.668,-19.0,-0.6098887950807912,0.7225240718746067,-0.3255681544571567,-0.6989794277814347,0.6367363161793891,-0.3255681544571567,PYX HYA
259,260,M,+,133.918,-56.5,133.918,-54.5,-0.3828390365856457,0.3975785555353026,-0.8338858220671682,-0.4027919237575981,0.4182996401230521,-0.8141155183563192,VEL CAR
259,258,P,+,133.918,-56.5,166.418,-56.5,-0.3828390365856457,0.3975785555353026,-0.8338858220671682,-0.536501970755794,0.1296150883597749,-0.8338858220671682,CAR VEL
275,274,M,+,136.918,-75.0,136.918,-64.0,-0.1890354511427463,0.1767848871341637,-0.9659258262890684,-0.3201761580891841,0.2994269362105232,-0.898794046299167,CAR VOL
275,276,P,+,136.918,-75.0,170.168,-75.0,-0.1890354511427463,0.1767848871341637,-0.9659258262890684,-0.2550176874522184,0.0441958956725996,-0.9659258262890684,CHA CAR
549,38,P,+,137.668,-24.0,141.918,-24.0,-0.6753431373155304,0.6152048033462074,-0.4067366430758002,-0.7190779678305249,0.5634644437408199,-0.4067366430758002,PYX HYA
549,550,M,+,137.668,-24.0,137.668,-19.0,-0.6753431373155304,0.6152048033462074,-0.4067366430758002,-0.6989794277814347,0.6367363161793891,-0.3255681544571567,HYA PYX
618,617,M,+,138.918,42.0,138.918,47.0,-0.5601601826793814,0.488349056899293,0.6691306063588582,-0.5140698190480351,0.4481673618993889,0.7313537016191705,UMA LYN
208,207,P,+,138.918,82.0,161.418,82.0,-0.104904491002498,0.091455999247438,0.9902680687415704,-0.131917807808111,0.044349115142727,0.9902680687415704,DRA CAM
209,208,M,+,138.918,73.5,138.918,82.0,-0.2140822110560956,0.1866374103351774,0.958819734868193,-0.104904491002498,0.091455999247438,0.9902680687415704,DRA CAM
618,591,P,+,138.918,42.0,145.168,42.0,-0.5601601826793814,0.488349056899293,0.6691306063588582,-0.6099958156737416,0.4244635867708246,0.6691306063588582,LYN UMA
