vertex1_key,vertex2_key,edge_type,edge_dir,ra1_deg,dec1_deg,ra2_deg,dec2_deg,x1,y1,z1,x2,y2,z2,constellation
095,096,P,+,297.5,15.75,302.125,15.75,0.44441237073326845,-0.853708221183492,0.27144044986507426,0.5118030459252654,-0.8150936905403372,0.27144044986507426,AQL SGE
097,098,P,+,302.125,8.5,304.5,8.5,0.525927141507545,-0.837587619182149,0.14780941112961063,0.5601847534257877,-0.8150738739591689,0.14780941112961063,AQL DEL
099,062,P,+,304.5,2.0,308.0,2.0,0.5660611975490822,-0.8236241532150517,0.03489949670250097,0.6152864309895065,-0.7875307187469626,0.03489949670250097,AQL DEL
102,103,M,+,283.0,-12.033333333333333,283.0,-4.0,0.22000808719721804,-0.952959721842155,-0.20848071880714492,0.22440308488148372,-0.9719965482790865,-0.0697564737441253,AQL SCT
104,084,M,+,278.75,-4.0,278.75,0.0,0.15175282126685277,-0.9859539115031369,-0.0697564737441253,0.15212338618991678,-0.9883615104677607,0.0,AQL SER2
105,106,M,+,246.3125,-60.0,246.3125,-45.5,-0.20087400025162896,-0.4578751314746289,-0.8660254037844386,-0.28158889546667454,-0.6418578430861591,-0.7132504491541816,ARA NOR
106,107,P,+,246.3125,-45.5,267.5,-45.5,-0.28158889546667454,-0.6418578430861591,-0.7132504491541816,-0.03057323270744796,-0.7002421539890143,-0.7132504491541816,ARA SCO
107,108,P,+,267.5,-45.5,270.0,-45.5,-0.03057323270744796,-0.7002421539890143,-0.7132504491541816,-1.2875494305263078e-16,-0.7009092642998509,-0.7132504491541816,ARA CRA
111,112,M,+,252.49999999999997,-67.5,252.49999999999997,-65.0,-0.11507512748638402,-0.36497167621709875,-0.9238795325112867,-0.12708376228184345,-0.40305819991785585,-0.9063077870366499,ARA TRA
113,114,M,+,251.25,-65.0,251.25,-63.583333333333336,-0.13584618808128213,-0.4001899653171169,-0.9063077870366499,-0.1430070398963642,-0.42128515451597803,-0.8955823832147036,ARA TRA
115,116,M,+,248.74999999999997,-63.583333333333336,248.74999999999997,-61.0,-0.16124712922824627,-0.41464630492881643,-0.8955823832147036,-0.17571344770314887,-0.4518463811735913,-0.8746197071393957,ARA TRA
117,105,M,+,246.3125,-61.0,246.3125,-60.0,-0.19477129555870967,-0.4439645372209129,-0.8746197071393957,-0.20087400025162896,-0.4578751314746289,-0.8660254037844386,ARA TRA
119,120,M,+,24.999999999999996,9.916666666666666,24.999999999999996,25.0,0.8927668892048827,0.4163040373834519,0.17221564968862135,0.8213938048432696,0.38302222155948895,0.42261826174069944,ARI PSC
120,121,P,+,24.999999999999996,25.0,28.749999999999996,25.0,0.8213938048432696,0.38302222155948895,0.42261826174069944,0.7945842858010929,0.4359238667488128,0.42261826174069944,ARI TRI
121,122,M,+,28.749999999999996,25.0,28.749999999999996,27.25,0.7945842858010929,0.4359238667488128,0.42261826174069944,0.779425114223152,0.4276072604314574,0.45787391511695674,ARI TRI
122,123,P,+,28.749999999999996,27.25,36.25,27.25,0.779425114223152,0.4276072604314574,0.45787391511695674,0.7169430768524733,0.5256844133211279,0.45787391511695674,ARI TRI
123,124,M,+,36.25,27.25,36.25,30.666666666666668,0.7169430768524733,0.5256844133211279,0.45787391511695674,0.6936626391854902,0.5086144901822435,0.5100425897656753,ARI TRI
124,125,P,+,36.25,30.666666666666668,40.75,30.666666666666668,0.6936626391854902,0.5086144901822435,0.5100425897656753,0.6516188757933059,0.5614707448612003,0.5100425897656753,ARI TRI
125,126,P,+,40.75,30.666666666666668,50.5,30.666666666666668,0.6516188757933059,0.5614707448612003,0.5100425897656753,0.5471221391667191,0.6637122278960637,0.5100425897656753,ARI PER
130,131,M,+,67.5,30.666666666666668,67.5,36.0,0.3291648282625057,0.7946741926475518,0.5100425897656753,0.3095974002490935,0.7474342425568128,0.5877852522924731,AUR PER
131,132,P,+,67.5,36.0,70.37500000000001,36.0,0.3095974002490935,0.7474342425568128,0.5877852522924731,0.271718541395511,0.7620220019457244,0.5877852522924731,AUR PER
132,133,M,+,70.37500000000001,36.0,70.37500000000001,52.5,0.271718541395511,0.7620220019457244,0.5877852522924731,0.204460188967841,0.5733990831663183,0.7933533402912352,AUR PER
